label,id,filepath,sentence
1,piece97,midi/BanjoKazooie_GobisValley_384_448,"t_119 v_96 d_eighth_0 n_37 v_96 d_quarter_0 n_61 . . v_96 d_eighth_0 n_44 . . v_96 d_eighth_0 n_32 v_96 d_eighth_0 n_61 . . v_96 d_eighth_0 n_40 v_96 d_eighth_0 n_63 . . v_96 d_eighth_0 n_37 v_96 d_quarter_0 n_65 . . v_96 d_eighth_0 n_44 . . v_96 d_eighth_0 n_32 v_96 d_eighth_0 n_63 . . v_96 d_eighth_0 n_40 v_96 d_eighth_0 n_61 . . v_96 d_quarter_0 n_48 v_96 d_eighth_0 n_60 . . v_96 d_16th_0 n_67 . v_96 d_16th_0 n_67 . v_96 d_quarter_0 n_43 v_96 d_eighth_0 n_60 . . v_96 d_eighth_0 n_66 . . v_96 d_quarter_0 n_48 v_96 d_eighth_0 n_60 . . v_96 d_16th_0 n_67 . v_96 d_16th_0 n_67 . v_96 d_quarter_0 n_43 v_96 d_eighth_0 n_60 . . v_96 d_eighth_0 n_66 . . v_96 d_eighth_0 n_37 v_96 d_quarter_0 n_61 . . v_96 d_eighth_0 n_44 . . v_96 d_eighth_0 n_32 v_96 d_eighth_0 n_61 . . v_96 d_eighth_0 n_40 v_96 d_eighth_0 n_63 . . v_96 d_eighth_0 n_37 v_96 d_quarter_0 n_65 . . v_96 d_eighth_0 n_44 . . v_96 d_eighth_0 n_32 v_96 d_eighth_0 n_63 . . v_96 d_eighth_0 n_40 v_96 d_eighth_0 n_61 . . v_96 d_eighth_0 n_36 v_96 d_quarter_0 n_60 . . v_96 d_eighth_0 n_39 . . v_96 d_eighth_0 n_31 v_96 d_eighth_0 n_60 . . v_96 d_eighth_0 n_36 v_96 d_eighth_0 n_62 . . v_96 d_eighth_0 n_36 v_96 d_quarter_0 n_64 . . v_96 d_eighth_0 n_39 . . v_96 d_eighth_0 n_31 v_96 d_eighth_0 n_62 . . v_96 d_eighth_0 n_36 v_96 d_eighth_0 n_60 . . 
"
1,piece31,midi/Legend_Of_Zelda_The_Ocarina_Of_Time_OwlsTheme_384_432,"t_79 v_108 d_eighth_0 n_44 v_108 d_eighth_0 n_65 . . v_108 d_eighth_0 n_41 v_108 d_eighth_0 n_68 . . v_108 d_eighth_1 n_43 v_108 d_16th_0 n_67 . v_108 d_16th_0 n_65 . v_108 d_16th_0 n_63 . v_108 d_16th_0 n_45 v_108 d_16th_0 n_62 . v_108 d_eighth_0 n_47 v_108 d_eighth_1 n_62 . . v_108 d_eighth_0 n_43 . v_108 d_16th_0 n_60 . v_108 d_eighth_1 n_48 v_108 d_eighth_1 n_60 . . . . v_108 d_eighth_0 n_51 v_108 d_eighth_0 n_70 . . v_108 d_eighth_0 n_58 v_108 d_16th_0 n_67 . v_108 d_16th_0 n_68 . v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_70 . . v_108 d_eighth_0 n_58 v_108 d_16th_0 n_67 . v_108 d_16th_0 n_68 . v_108 d_eighth_0 n_51 v_108 d_eighth_0 n_70 . . v_108 d_eighth_0 n_58 v_108 d_16th_0 n_75 . v_108 d_16th_0 n_74 . v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_72 . . v_108 d_eighth_0 n_58 v_108 d_eighth_0 n_70 . . v_108 d_eighth_0 n_53 v_108 d_eighth_0 n_72 . . v_108 d_eighth_0 n_60 v_108 d_16th_0 n_68 . v_108 d_16th_0 n_70 . v_108 d_eighth_0 n_56 v_108 d_eighth_0 n_68 . . v_108 d_eighth_0 n_60 v_108 d_eighth_0 n_67 . . v_108 d_eighth_1 n_53 v_108 d_quarter_2 n_65 v_108 d_quarter_2 n_68 . . . . v_108 d_eighth_1 n_60 . . . . 
"
1,piece38,midi/Final_Fantasy_7_JenovaAbsolute_384_448,"t_91 v_108 d_eighth_1 n_41 . . . v_108 d_eighth_1 n_41 . . . v_108 d_eighth_0 n_41 v_108 d_16th_0 n_70 . v_108 d_16th_0 n_67 . v_108 d_eighth_0 n_46 v_108 d_16th_0 n_68 . v_108 d_16th_0 n_65 . v_108 d_eighth_0 n_48 v_108 d_16th_0 n_67 . v_108 d_16th_0 n_63 . v_108 d_eighth_1 n_41 . v_108 d_16th_0 n_77 . v_108 d_16th_0 n_79 . v_108 d_eighth_1 n_41 v_108 d_16th_0 n_80 . v_108 d_16th_0 n_82 . v_108 d_16th_0 n_79 . v_108 d_eighth_1 n_41 v_108 d_16th_0 n_80 . v_108 d_16th_0 n_82 . v_108 d_16th_0 n_84 . v_108 d_16th_0 n_41 v_108 d_16th_0 n_82 . v_108 d_16th_0 n_49 v_108 d_16th_0 n_87 . v_108 d_16th_0 n_48 v_108 d_16th_0 n_89 . v_108 d_eighth_1 n_41 . . . v_108 d_eighth_1 n_41 . . . v_108 d_eighth_0 n_41 v_108 d_16th_0 n_70 . v_108 d_16th_0 n_67 . v_108 d_eighth_0 n_46 v_108 d_16th_0 n_68 . v_108 d_16th_0 n_65 . v_108 d_eighth_0 n_48 v_108 d_16th_0 n_67 . v_108 d_16th_0 n_63 . v_108 d_eighth_1 n_41 . v_108 d_16th_0 n_77 . v_108 d_16th_0 n_79 . v_108 d_eighth_1 n_41 v_108 d_16th_0 n_80 . v_108 d_16th_0 n_82 . v_108 d_16th_0 n_79 . v_108 d_eighth_1 n_41 v_108 d_16th_0 n_80 . v_108 d_16th_0 n_82 . v_108 d_16th_0 n_84 . v_108 d_16th_0 n_41 v_108 d_16th_0 n_82 . v_108 d_16th_0 n_39 v_108 d_16th_0 n_87 . v_108 d_16th_0 n_40 v_108 d_16th_0 n_89 . v_108 d_16th_0 n_41 v_108 d_half_0 n_72 v_108 d_half_0 n_77 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_41 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_46 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_41 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_41 v_108 d_quarter_0 n_75 v_108 d_quarter_0 n_80 . v_108 d_16th_0 n_43 . v_108 d_16th_0 n_44 . v_108 d_16th_0 n_41 . 
"
1,piece29,midi/Tetris_EnterYourName_640_688,"t_174 v_124 d_eighth_0 n_48 . . . . v_124 d_eighth_0 n_72 . . . . v_124 d_eighth_0 n_71 . . . . v_124 d_eighth_0 n_70 . . . . v_124 d_eighth_0 n_50 v_124 d_eighth_0 n_69 . . v_124 d_eighth_0 n_64 . . v_124 d_eighth_0 n_62 v_124 d_eighth_0 n_65 . . . . v_124 d_eighth_0 n_49 v_124 d_eighth_0 n_62 . . . . v_124 d_eighth_0 n_60 v_124 d_eighth_0 n_62 v_124 d_eighth_0 n_65 . . . . v_124 d_eighth_0 n_48 v_124 d_eighth_0 n_69 . . . v_124 d_16th_0 n_64 . v_124 d_eighth_0 n_62 v_124 d_eighth_0 n_65 . . . v_124 d_eighth_0 n_60 . v_124 d_eighth_0 n_45 . . . . v_124 d_eighth_0 n_62 v_124 d_eighth_0 n_65 . . v_124 d_16th_0 n_69 . v_124 d_16th_0 n_70 . 
"
1,piece44,midi/Final_Fantasy_7_AerithsTheme_128_192,"t_79 v_108 d_eighth_0 n_50 v_108 d_half_0 n_66 v_108 d_half_0 n_69 v_108 d_half_0 n_74 . . v_108 d_eighth_0 n_54 . . v_108 d_eighth_0 n_57 . . v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_57 . . v_108 d_eighth_0 n_54 . . v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_59 v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_61 v_108 d_eighth_0 n_64 . . v_108 d_eighth_0 n_47 v_108 d_half_0 n_62 v_108 d_half_0 n_66 . . v_108 d_eighth_0 n_54 . . v_108 d_eighth_0 n_59 . . v_108 d_quarter_0 n_54 . . . . v_108 d_eighth_0 n_47 . . v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_62 v_108 d_eighth_0 n_66 . . v_108 d_eighth_0 n_59 v_108 d_eighth_0 n_64 v_108 d_eighth_0 n_67 . . v_108 d_eighth_0 n_49 v_108 d_half_0 n_66 v_108 d_half_0 n_69 . . v_108 d_eighth_0 n_57 . . v_108 d_eighth_0 n_61 . . v_108 d_quarter_0 n_57 . . . . v_108 d_eighth_0 n_49 . . v_108 d_eighth_0 n_57 v_108 d_eighth_0 n_66 v_108 d_eighth_0 n_71 . . v_108 d_eighth_0 n_61 v_108 d_eighth_0 n_66 v_108 d_eighth_0 n_73 . . v_108 d_eighth_0 n_50 v_108 d_eighth_1 n_71 v_108 d_eighth_1 n_74 . . v_108 d_eighth_0 n_55 . . v_108 d_eighth_0 n_62 v_108 d_quarter_2 n_67 v_108 d_quarter_2 n_71 . . v_108 d_quarter_0 n_55 . . . . v_108 d_eighth_0 n_50 . . v_108 d_eighth_0 n_55 v_108 d_eighth_1 n_59 v_108 d_eighth_1 n_67 . . v_108 d_eighth_0 n_62 . . 
"
-1,piece71,midi/Goldeneye_Runway_112_160,"t_119 v_72 d_eighth_0 n_40 v_72 d_quarter_1 n_69 v_72 d_quarter_1 n_81 . . . . v_68 d_eighth_0 n_40 . . v_68 d_eighth_0 n_38 v_60 d_eighth_0 n_71 v_72 d_quarter_1 n_83 . . v_72 d_eighth_0 n_43 . . v_68 d_eighth_0 n_35 . . v_68 d_eighth_0 n_38 v_68 d_quarter_0 n_72 v_68 d_quarter_0 n_84 . . v_68 d_eighth_0 n_40 . . v_72 d_eighth_0 n_40 v_68 d_eighth_0 n_64 v_68 d_eighth_0 n_71 v_68 d_eighth_0 n_83 . . v_68 d_eighth_0 n_40 . . v_68 d_eighth_0 n_40 v_68 d_eighth_0 n_76 . . v_68 d_16th_0 n_38 v_68 d_eighth_0 n_64 . v_68 d_16th_0 n_40 . v_72 d_eighth_0 n_71 . . v_68 d_eighth_0 n_72 . . v_64 d_eighth_0 n_40 v_68 d_eighth_0 n_64 . . v_64 d_eighth_0 n_38 v_68 d_eighth_0 n_76 . . v_68 d_eighth_0 n_40 v_72 d_eighth_0 n_64 . . v_64 d_eighth_0 n_40 . . v_64 d_eighth_0 n_40 v_68 d_eighth_0 n_76 . . v_64 d_16th_0 n_38 v_68 d_eighth_0 n_64 . v_64 d_16th_0 n_40 . v_72 d_eighth_0 n_72 . . v_68 d_eighth_0 n_71 . . v_68 d_eighth_0 n_64 . . v_68 d_eighth_0 n_76 . . 
"
1,piece12,midi/Legend_Of_Zelda_The_Majoras_Mask_DekuPalace_832_896,"t_109 v_68 d_half_0 n_52 v_64 d_half_0 n_64 v_64 d_half_0 n_71 . . . . . . . . v_64 d_half_0 n_52 v_64 d_half_0 n_64 v_64 d_half_0 n_71 . . . . . . . . v_68 d_half_0 n_50 v_68 d_quarter_0 n_62 v_68 d_quarter_0 n_69 . . . . v_52 d_eighth_0 n_62 v_52 d_eighth_0 n_67 . . v_44 d_eighth_0 n_62 v_56 d_eighth_0 n_66 . . v_64 d_half_0 n_52 v_64 d_half_0 n_59 v_64 d_half_0 n_64 . . . . . . . . v_68 d_half_0 n_52 v_68 d_half_0 n_64 v_68 d_half_0 n_71 . . . . . . . . v_64 d_half_0 n_52 v_64 d_half_0 n_64 v_64 d_half_0 n_71 . . . . . . . . v_68 d_half_0 n_52 v_68 d_quarter_0 n_64 v_68 d_quarter_0 n_71 . . . . v_52 d_eighth_0 n_64 v_52 d_eighth_0 n_69 . . v_48 d_eighth_0 n_64 v_48 d_eighth_0 n_72 . . v_64 d_half_0 n_52 v_64 d_half_0 n_64 v_64 d_half_0 n_71 . . . . . . . . 
"
-1,piece58,midi/Shadow_of_the_Colossus_Prayer_64_128,"t_109 v_92 d_half_0 n_57 v_92 d_half_0 n_65 . . . . . . . . v_92 d_whole_0 n_60 v_92 d_whole_0 n_67 . . . . . . . . v_92 d_whole_0 n_48 v_92 d_half_0 n_77 . t_112 . t_114 . t_117 . v_92 d_whole_0 n_55 v_92 d_half_0 n_74 t_121 . t_124 . t_126 . t_128 . v_92 d_whole_0 n_62 v_92 d_half_0 n_75 t_132 . t_135 . t_137 . t_140 . v_92 d_whole_0 n_63 v_92 d_half_0 n_72 t_144 . . . . v_92 d_whole_0 n_65 v_92 d_half_0 n_74 t_137 . . . . v_92 d_whole_1 n_70 . t_110 . t_110 . t_110 . v_92 d_quarter_2 n_55 v_92 d_whole_0 n_72 t_112 . t_112 . t_112 . t_114 . v_92 d_whole_0 n_74 t_114 . t_114 . v_92 d_breve_0 n_47 t_116 . v_92 d_breve_0 n_54 t_116 . v_92 d_whole_4 n_61 v_92 d_half_1 n_76 t_117 . . . . . . . . . . . . v_92 d_quarter_0 n_76 . . . . 
"
-1,piece99,midi/BanjoKazooie_MadMonsterMansion_240_288,"t_119 v_124 d_quarter_0 n_39 v_124 d_eighth_0 n_48 v_124 d_quarter_0 n_63 v_124 d_quarter_0 n_72 v_124 d_quarter_0 n_75 . . v_124 d_eighth_0 n_50 . . v_124 d_quarter_0 n_39 v_124 d_quarter_0 n_51 v_124 d_quarter_0 n_63 v_124 d_quarter_0 n_72 v_124 d_quarter_0 n_75 . . . . v_124 d_quarter_0 n_39 v_124 d_eighth_0 n_51 v_124 d_quarter_0 n_63 v_124 d_quarter_0 n_72 v_124 d_quarter_0 n_75 . . v_124 d_eighth_0 n_53 . . v_124 d_quarter_0 n_39 v_124 d_quarter_0 n_55 v_124 d_quarter_0 n_63 v_124 d_quarter_0 n_72 v_124 d_quarter_0 n_75 . . . . v_124 d_quarter_0 n_40 v_124 d_quarter_0 n_52 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 . . . . v_124 d_quarter_0 n_40 v_124 d_eighth_0 n_52 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 . . v_124 d_eighth_0 n_47 . . v_124 d_quarter_0 n_39 v_124 d_quarter_0 n_51 v_124 d_quarter_0 n_63 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_78 . . . . v_124 d_quarter_0 n_39 v_124 d_quarter_0 n_54 v_124 d_quarter_0 n_63 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_78 . . . . v_124 d_quarter_0 n_40 v_124 d_quarter_0 n_55 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 . . . . v_124 d_quarter_0 n_40 v_124 d_eighth_1 n_54 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 . . . v_124 d_16th_0 n_54 . v_124 d_quarter_0 n_40 v_124 d_half_0 n_52 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 . . . . v_124 d_quarter_0 n_40 v_124 d_quarter_0 n_64 v_124 d_quarter_0 n_71 v_124 d_quarter_0 n_79 . . . . 
"
1,piece55,midi/Super_Mario_World_Overworld2_320_384,"t_139 v_108 d_eighth_0 n_39 v_108 d_16th_0 n_72 v_108 d_16th_0 n_75 . v_108 d_16th_0 n_72 . v_108 d_eighth_0 n_51 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_67 . . v_108 d_eighth_0 n_39 v_108 d_quarter_0 n_74 v_108 d_quarter_0 n_79 . . v_108 d_eighth_0 n_51 v_108 d_eighth_0 n_55 . . v_108 d_eighth_0 n_38 . . v_108 d_eighth_0 n_53 v_108 d_eighth_0 n_57 . . v_108 d_eighth_0 n_43 . . v_108 d_eighth_0 n_53 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_59 . . v_108 d_eighth_0 n_48 v_108 d_eighth_0 n_67 v_108 d_eighth_0 n_72 v_108 d_eighth_0 n_76 . . v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_60 . . v_108 d_eighth_0 n_48 v_108 d_eighth_0 n_67 v_108 d_eighth_0 n_72 . . v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_60 . v_108 d_16th_0 n_67 . v_108 d_eighth_0 n_46 v_108 d_16th_0 n_64 v_108 d_16th_0 n_69 . v_108 d_16th_0 n_67 v_108 d_16th_0 n_72 . v_108 d_eighth_0 n_53 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_60 . v_108 d_eighth_1 n_67 v_108 d_eighth_1 n_72 . v_108 d_eighth_0 n_46 . . v_108 d_eighth_0 n_53 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_60 . v_108 d_16th_0 n_74 . v_108 d_eighth_0 n_45 v_108 d_16th_0 n_76 . v_108 d_16th_0 n_72 . v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_60 v_108 d_16th_0 n_67 . . v_108 d_eighth_0 n_45 v_108 d_eighth_0 n_64 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_52 v_108 d_eighth_0 n_55 v_108 d_eighth_0 n_60 . v_108 d_eighth_1 n_63 v_108 d_eighth_1 n_69 v_108 d_eighth_1 n_72 . v_108 d_eighth_0 n_44 . . v_108 d_eighth_0 n_51 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_60 . . v_108 d_eighth_0 n_44 . . v_108 d_eighth_0 n_51 v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_60 . v_108 d_16th_0 n_69 . v_108 d_half_0 n_43 v_108 d_half_0 n_53 v_108 d_half_0 n_59 v_108 d_eighth_0 n_79 . . v_108 d_eighth_0 n_81 . . v_108 d_eighth_0 n_79 . . v_108 d_eighth_0 n_81 . . v_108 d_eighth_0 n_79 . . . v_108 d_16th_0 n_67 . v_108 d_eighth_0 n_33 v_108 d_16th_0 n_77 . v_108 d_16th_0 n_76 . v_108 d_eighth_0 n_35 v_108 d_eighth_0 n_74 . . 
"
-1,piece46,midi/Final_Fantasy_7_MarkoftheTraitor_512_576,"t_114 v_108 d_eighth_1 n_41 . . . . v_108 d_half_0 n_51 v_108 d_half_0 n_53 v_108 d_half_0 n_58 v_108 d_eighth_0 n_73 . . v_108 d_eighth_0 n_78 . . v_108 d_eighth_1 n_80 . . . . v_108 d_eighth_1 n_78 . . . . v_108 d_half_3 n_77 . . . . v_108 d_eighth_1 n_53 v_108 d_eighth_1 n_55 v_108 d_eighth_1 n_60 . . . . . . v_108 d_eighth_0 n_46 . . v_108 d_eighth_0 n_51 . . v_108 d_eighth_0 n_48 . . v_108 d_eighth_1 n_41 . . . . v_108 d_half_0 n_51 v_108 d_half_0 n_53 v_108 d_half_0 n_58 v_108 d_eighth_0 n_69 . . v_108 d_eighth_0 n_74 . . v_108 d_eighth_1 n_76 . . . . v_108 d_eighth_1 n_74 . . . . v_108 d_half_3 n_73 . . . . v_108 d_half_0 n_53 v_108 d_half_0 n_55 v_108 d_half_0 n_60 . . . . . . . . . . . . 
"
1,piece32,midi/Super_Mario_World_TitleScreen_256_320,"t_139 v_108 d_eighth_0 n_50 v_108 d_eighth_1 n_66 v_108 d_eighth_1 n_78 . . v_108 d_eighth_0 n_54 . . v_108 d_eighth_0 n_57 v_108 d_eighth_0 n_65 v_108 d_eighth_0 n_77 . . v_108 d_eighth_0 n_54 v_108 d_eighth_0 n_66 v_108 d_eighth_0 n_78 . . v_108 d_eighth_0 n_45 v_108 d_quarter_0 n_72 v_108 d_quarter_0 n_84 . . v_108 d_eighth_0 n_50 . . v_108 d_eighth_0 n_54 . . v_108 d_eighth_0 n_50 v_108 d_eighth_0 n_66 v_108 d_eighth_0 n_78 . . v_108 d_eighth_0 n_47 v_108 d_quarter_2 n_67 v_108 d_quarter_2 n_79 . . v_108 d_eighth_0 n_50 . . v_108 d_eighth_0 n_45 . . v_108 d_eighth_0 n_50 . . v_108 d_eighth_0 n_43 . . . . . . v_108 d_eighth_0 n_75 . . v_108 d_quarter_0 n_43 v_108 d_quarter_0 n_48 v_108 d_eighth_0 n_76 . . v_108 d_eighth_0 n_76 . . v_108 d_eighth_0 n_76 . . v_108 d_eighth_0 n_43 v_108 d_eighth_0 n_48 v_108 d_eighth_0 n_78 . . v_108 d_eighth_1 n_43 v_108 d_eighth_1 n_48 v_108 d_eighth_1 n_79 . . . . v_108 d_eighth_1 n_84 . . . . v_108 d_quarter_2 n_43 v_108 d_quarter_2 n_47 v_108 d_16th_0 n_67 v_108 d_16th_0 n_71 . v_108 d_16th_0 n_69 v_108 d_16th_0 n_72 . v_108 d_16th_0 n_67 v_108 d_16th_0 n_71 . . v_108 d_16th_0 n_66 v_108 d_16th_0 n_69 . v_108 d_16th_0 n_67 v_108 d_16th_0 n_71 . v_108 d_16th_0 n_66 v_108 d_16th_0 n_69 . . v_108 d_quarter_2 n_43 v_108 d_eighth_1 n_62 v_108 d_eighth_1 n_67 . . . . v_108 d_eighth_0 n_59 v_108 d_eighth_0 n_62 . . v_108 d_eighth_0 n_75 . . 
"
-1,piece14,midi/Legend_Of_Zelda_The_Majoras_Mask_AlienInvasion_192_256,"t_119 v_52 d_16th_0 n_73 v_52 d_16th_0 n_78 v_52 d_16th_0 n_81 . v_44 d_16th_0 n_73 v_44 d_16th_0 n_78 v_44 d_16th_0 n_81 . v_44 d_16th_0 n_73 v_44 d_16th_0 n_78 v_44 d_16th_0 n_81 . v_44 d_16th_0 n_73 v_44 d_16th_0 n_78 v_44 d_16th_0 n_81 . v_48 d_16th_0 n_73 v_48 d_16th_0 n_78 v_48 d_16th_0 n_81 . v_44 d_16th_0 n_73 v_44 d_16th_0 n_78 v_44 d_16th_0 n_81 . v_44 d_16th_0 n_73 v_44 d_16th_0 n_78 v_44 d_16th_0 n_81 . v_44 d_16th_0 n_73 v_44 d_16th_0 n_78 v_44 d_16th_0 n_81 . v_48 d_16th_0 n_73 v_48 d_16th_0 n_78 v_48 d_16th_0 n_81 . v_44 d_16th_0 n_73 v_44 d_16th_0 n_78 v_44 d_16th_0 n_81 . v_44 d_16th_0 n_73 v_44 d_16th_0 n_78 v_44 d_16th_0 n_81 . v_44 d_16th_0 n_73 v_44 d_16th_0 n_78 v_44 d_16th_0 n_81 . v_48 d_16th_0 n_73 v_48 d_16th_0 n_78 v_48 d_16th_0 n_81 . v_44 d_16th_0 n_73 v_44 d_16th_0 n_78 v_44 d_16th_0 n_81 . v_44 d_16th_0 n_73 v_44 d_16th_0 n_78 v_44 d_16th_0 n_81 . v_48 d_16th_0 n_73 v_48 d_16th_0 n_78 v_48 d_16th_0 n_81 . v_52 d_16th_0 n_74 v_52 d_16th_0 n_79 v_52 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_48 d_16th_0 n_74 v_48 d_16th_0 n_79 v_48 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_48 d_16th_0 n_74 v_48 d_16th_0 n_79 v_48 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_48 d_16th_0 n_74 v_48 d_16th_0 n_79 v_48 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_48 d_16th_0 n_74 v_48 d_16th_0 n_79 v_48 d_16th_0 n_82 . v_52 d_16th_0 n_75 v_52 d_16th_0 n_80 v_52 d_16th_0 n_83 . v_44 d_16th_0 n_75 v_44 d_16th_0 n_80 v_44 d_16th_0 n_83 . v_44 d_16th_0 n_75 v_44 d_16th_0 n_80 v_44 d_16th_0 n_83 . v_44 d_16th_0 n_75 v_44 d_16th_0 n_80 v_44 d_16th_0 n_83 . v_48 d_16th_0 n_75 v_48 d_16th_0 n_80 v_48 d_16th_0 n_83 . v_44 d_16th_0 n_75 v_44 d_16th_0 n_80 v_44 d_16th_0 n_83 . v_44 d_16th_0 n_75 v_44 d_16th_0 n_80 v_44 d_16th_0 n_83 . v_44 d_16th_0 n_75 v_44 d_16th_0 n_80 v_44 d_16th_0 n_83 . v_48 d_16th_0 n_75 v_48 d_16th_0 n_80 v_48 d_16th_0 n_83 . v_44 d_16th_0 n_75 v_44 d_16th_0 n_80 v_44 d_16th_0 n_83 . v_44 d_16th_0 n_75 v_44 d_16th_0 n_80 v_44 d_16th_0 n_83 . v_44 d_16th_0 n_75 v_44 d_16th_0 n_80 v_44 d_16th_0 n_83 . v_48 d_16th_0 n_75 v_48 d_16th_0 n_80 v_48 d_16th_0 n_83 . v_44 d_16th_0 n_75 v_44 d_16th_0 n_80 v_44 d_16th_0 n_83 . v_44 d_16th_0 n_75 v_44 d_16th_0 n_80 v_44 d_16th_0 n_83 . v_48 d_16th_0 n_75 v_48 d_16th_0 n_80 v_48 d_16th_0 n_83 . v_52 d_16th_0 n_74 v_52 d_16th_0 n_79 v_52 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_64 d_quarter_0 n_50 v_48 d_16th_0 n_74 v_48 d_16th_0 n_79 v_48 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_64 d_quarter_0 n_43 v_48 d_16th_0 n_74 v_48 d_16th_0 n_79 v_48 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_64 d_quarter_0 n_50 v_48 d_16th_0 n_74 v_48 d_16th_0 n_79 v_48 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_44 d_16th_0 n_74 v_44 d_16th_0 n_79 v_44 d_16th_0 n_82 . v_48 d_16th_0 n_74 v_48 d_16th_0 n_79 v_48 d_16th_0 n_82 . 
"
